time,Setpoint_Python,Setpoint_Existing,ESB_Tower_1 bypassValveOpenClose,ESB_Tower_1 enteringWaterTemp,ESB_Tower_1 leavingWaterTemp,ESB_Tower_1 outdoorAirDryBulb,ESB_Tower_1 outdoorAirHumidity,ESB_Tower_1 outdoorAirWetBulb,DayOfWeek,HourOfDay,Cell1_Fan vfdPercent
2022-06-11 03:05:00+00:00,72.216966278851,58.0,False,72.0549545288086,73.29847717285156,73.67364501953125,64.39236450195312,65.1169662475586,5,3,0.0
2022-06-11 03:10:00+00:00,72.8054520040751,58.0,False,72.0549545288086,73.29847717285156,73.67364501953125,65.09426879882812,65.20545196533203,5,3,0.0
2022-06-11 03:15:00+00:00,73.2079636082053,58.0,False,72.35506439208984,73.29847717285156,73.37226104736328,65.55608367919922,65.10796356201172,5,3,0.0
2022-06-11 03:20:00+00:00,73.4740311205387,58.0,False,72.35506439208984,73.59673309326172,73.05085754394531,65.38626861572266,64.87403106689453,5,3,0.0
2022-06-11 03:25:00+00:00,74.0463272705674,58.0,False,72.35506439208984,73.59673309326172,73.05085754394531,65.86552429199219,64.94632720947266,5,3,0.0
2022-06-11 03:30:00+00:00,74.4211899489164,58.0,False,72.35506439208984,73.59673309326172,72.71912384033203,66.6352310180664,64.8211898803711,5,3,0.0
2022-06-11 03:35:00+00:00,74.9425904080272,58.0,False,72.35506439208984,73.59673309326172,72.71912384033203,66.80777740478516,64.84259033203125,5,3,0.0
2022-06-11 03:40:00+00:00,75.6039597392082,58.0,False,72.35506439208984,73.59673309326172,72.71912384033203,67.76193237304688,65.00395965576172,5,3,0.0
2022-06-11 03:45:00+00:00,75.8306137993932,58.0,False,72.35506439208984,73.59673309326172,72.42069244384766,67.59126281738281,64.7306137084961,5,3,0.0
2022-06-11 03:50:00+00:00,76.3416687995195,58.0,False,72.35506439208984,73.59673309326172,72.10611724853516,68.06311798095703,64.74166870117188,5,3,0.0
2022-06-11 03:55:00+00:00,76.8463532552123,58.0,False,72.35506439208984,73.59673309326172,72.10611724853516,68.26058197021484,64.74635314941406,5,3,0.0
2022-06-11 04:00:00+00:00,77.2532899081707,58.0,False,72.35506439208984,73.59673309326172,71.79605102539062,68.98855590820312,64.65328979492188,5,4,0.0
2022-06-11 04:05:00+00:00,77.5752198472619,58.0,False,72.35506439208984,73.59673309326172,71.79605102539062,68.79202270507812,64.4752197265625,5,4,0.0
2022-06-11 04:10:00+00:00,78.0934007018805,58.0,False,72.35506439208984,73.59673309326172,71.49275970458984,69.4030532836914,64.49340057373047,5,4,0.0
2022-06-11 04:15:00+00:00,78.6752870008349,58.0,False,72.65772247314453,73.59673309326172,71.49275970458984,70.05857849121094,64.57528686523438,5,4,0.0
2022-06-11 04:20:00+00:00,78.9819657802582,58.0,False,72.65772247314453,73.59673309326172,71.1802749633789,70.39299774169922,64.38196563720703,5,4,0.0
2022-06-11 04:25:00+00:00,79.4265229776502,58.0,False,72.65772247314453,73.59673309326172,71.1802749633789,70.51853942871094,64.32652282714844,5,4,0.0
2022-06-11 04:30:00+00:00,79.9619233757258,58.0,False,72.65772247314453,73.8939437866211,70.8772964477539,70.93517303466797,64.36192321777344,5,4,0.0
2022-06-11 04:35:00+00:00,80.0,58.0,False,72.65772247314453,73.8939437866211,70.8772964477539,71.78101348876953,64.47832489013672,5,4,0.0
